denomination,variety_name,diameter,weight,composition,year,mint_name,mintage,notes
25 ct.,Seated Liberty - Arrows at date removed,24.30,6.68,90Silver10Copper,1858,New Orleans,520.000,
25 ct.,Seated Liberty - Arrows at date removed,24.30,6.68,90Silver10Copper,1858,San Francisco,121.000,
25 ct.,Seated Liberty - Arrows at date removed,24.30,6.68,90Silver10Copper,1859,Philadelphia,1.343.200,
25 ct.,Seated Liberty - Arrows at date removed,24.30,6.68,90Silver10Copper,1859,New Orleans,260.000,
25 ct.,Seated Liberty - Arrows at date removed,24.30,6.68,90Silver10Copper,1859,San Francisco,80.000,
25 ct.,Seated Liberty - Arrows at date removed,24.30,6.68,90Silver10Copper,1860,Philadelphia,804.400,
25 ct.,Seated Liberty - Arrows at date removed,24.30,6.68,90Silver10Copper,1860,New Orleans,388.000,
25 ct.,Seated Liberty - Arrows at date removed,24.30,6.68,90Silver10Copper,1860,San Francisco,56.000,
25 ct.,Seated Liberty - Arrows at date removed,24.30,6.68,90Silver10Copper,1861,Philadelphia,4.853.600,
25 ct.,Seated Liberty - Arrows at date removed,24.30,6.68,90Silver10Copper,1861,San Francisco,96.000,
25 ct.,Seated Liberty - Arrows at date removed,24.30,6.68,90Silver10Copper,1862,Philadelphia,932.000,
25 ct.,Seated Liberty - Arrows at date removed,24.30,6.68,90Silver10Copper,1862,San Francisco,67.000,
25 ct.,Seated Liberty - Arrows at date removed,24.30,6.68,90Silver10Copper,1863,Philadelphia,191.600,
25 ct.,Seated Liberty - Arrows at date removed,24.30,6.68,90Silver10Copper,1864,Philadelphia,93.600,
25 ct.,Seated Liberty - Arrows at date removed,24.30,6.68,90Silver10Copper,1864,San Francisco,20.000,
25 ct.,Seated Liberty - Arrows at date removed,24.30,6.68,90Silver10Copper,1865,Philadelphia,58.500,
25 ct.,Seated Liberty - Arrows at date removed,24.30,6.68,90Silver10Copper,1865,San Francisco,41.000,
25 ct.,Seated Liberty - Motto above eagle,24.30,6.68,90Silver10Copper,1866,Philadelphia,16.800,
25 ct.,Seated Liberty - Motto above eagle,24.30,6.68,90Silver10Copper,1866,San Francisco,28.000,
25 ct.,Seated Liberty - Motto above eagle,24.30,6.68,90Silver10Copper,1867,Philadelphia,20.000,
25 ct.,Seated Liberty - Motto above eagle,24.30,6.68,90Silver10Copper,1867,San Francisco,48.000,
25 ct.,Seated Liberty - Motto above eagle,24.30,6.68,90Silver10Copper,1868,Philadelphia,29.400,
25 ct.,Seated Liberty - Motto above eagle,24.30,6.68,90Silver10Copper,1868,San Francisco,96.000,
25 ct.,Seated Liberty - Motto above eagle,24.30,6.68,90Silver10Copper,1869,Philadelphia,16.000,
25 ct.,Seated Liberty - Motto above eagle,24.30,6.68,90Silver10Copper,1869,San Francisco,76.000,
25 ct.,Seated Liberty - Motto above eagle,24.30,6.68,90Silver10Copper,1870,Philadelphia,86.400,
25 ct.,Seated Liberty - Motto above eagle,24.30,6.68,90Silver10Copper,1870,Carson City,8.340,
25 ct.,Seated Liberty - Motto above eagle,24.30,6.68,90Silver10Copper,1871,Philadelphia,118.200,
25 ct.,Seated Liberty - Motto above eagle,24.30,6.68,90Silver10Copper,1871,Carson City,10.890,
25 ct.,Seated Liberty - Motto above eagle,24.30,6.68,90Silver10Copper,1871,San Francisco,30.900,
25 ct.,Seated Liberty - Motto above eagle,24.30,6.68,90Silver10Copper,1872,Philadelphia,182.000,
25 ct.,Seated Liberty - Motto above eagle,24.30,6.68,90Silver10Copper,1872,Carson City,22.850,
25 ct.,Seated Liberty - Motto above eagle,24.30,6.68,90Silver10Copper,1872,San Francisco,83.000,
25 ct.,Seated Liberty - Motto above eagle,24.30,6.68,90Silver10Copper,1873,Philadelphia,212.000,
25 ct.,Seated Liberty - Motto above eagle,24.30,6.68,90Silver10Copper,1873,Carson City,4.000,
25 ct.,Seated Liberty - Arrows at date,24.30,6.68,90Silver10Copper,1873,Philadelphia,1.271.160,
25 ct.,Seated Liberty - Arrows at date,24.30,6.68,90Silver10Copper,1873,Carson City,12.462,
25 ct.,Seated Liberty - Arrows at date,24.30,6.68,90Silver10Copper,1873,San Francisco,156.000,
25 ct.,Seated Liberty - Arrows at date,24.30,6.68,90Silver10Copper,1874,Philadelphia,471.200,
25 ct.,Seated Liberty - Arrows at date,24.30,6.68,90Silver10Copper,1874,San Francisco,392.000,
25 ct.,Seated Liberty - Arrows at date removed,24.30,6.68,90Silver10Copper,1875,Philadelphia,42.928.000,
25 ct.,Seated Liberty - Arrows at date removed,24.30,6.68,90Silver10Copper,1875,Carson City,140.000,
25 ct.,Seated Liberty - Arrows at date removed,24.30,6.68,90Silver10Copper,1875,San Francisco,680.000,
25 ct.,Seated Liberty - Arrows at date removed,24.30,6.68,90Silver10Copper,1876,Philadelphia,17.816.000,
25 ct.,Seated Liberty - Arrows at date removed,24.30,6.68,90Silver10Copper,1876,Carson City,4.944.000,
25 ct.,Seated Liberty - Arrows at date removed,24.30,6.68,90Silver10Copper,1876,San Francisco,8.956.000,
25 ct.,Seated Liberty - Arrows at date removed,24.30,6.68,90Silver10Copper,1877,Philadelphia,10.911.200,
25 ct.,Seated Liberty - Arrows at date removed,24.30,6.68,90Silver10Copper,1877,Carson City,4.192.000,
25 ct.,Seated Liberty - Arrows at date removed,24.30,6.68,90Silver10Copper,1877,San Francisco,8.996.000,
25 ct.,Seated Liberty - Arrows at date removed,24.30,6.68,90Silver10Copper,1878,Philadelphia,2.260.000,
25 ct.,Seated Liberty - Arrows at date removed,24.30,6.68,90Silver10Copper,1878,Carson City,996.000,
25 ct.,Seated Liberty - Arrows at date removed,24.30,6.68,90Silver10Copper,1878,San Francisco,140.000,
25 ct.,Seated Liberty - Arrows at date removed,24.30,6.68,90Silver10Copper,1879,Philadelphia,13.600,
25 ct.,Seated Liberty - Arrows at date removed,24.30,6.68,90Silver10Copper,1880,Philadelphia,13.600,
25 ct.,Seated Liberty - Arrows at date removed,24.30,6.68,90Silver10Copper,1881,Philadelphia,12.000,
25 ct.,Seated Liberty - Arrows at date removed,24.30,6.68,90Silver10Copper,1882,Philadelphia,15.200,
25 ct.,Seated Liberty - Arrows at date removed,24.30,6.68,90Silver10Copper,1883,Philadelphia,14.400,
25 ct.,Seated Liberty - Arrows at date removed,24.30,6.68,90Silver10Copper,1884,Philadelphia,8.000,
25 ct.,Seated Liberty - Arrows at date removed,24.30,6.68,90Silver10Copper,1885,Philadelphia,13.600,
25 ct.,Seated Liberty - Arrows at date removed,24.30,6.68,90Silver10Copper,1886,Philadelphia,5.000,
25 ct.,Seated Liberty - Arrows at date removed,24.30,6.68,90Silver10Copper,1887,Philadelphia,10.000,
25 ct.,Seated Liberty - Arrows at date removed,24.30,6.68,90Silver10Copper,1888,Philadelphia,10.033,
25 ct.,Seated Liberty - Arrows at date removed,24.30,6.68,90Silver10Copper,1888,San Francisco,1.216.000,
25 ct.,Seated Liberty - Arrows at date removed,24.30,6.68,90Silver10Copper,1889,Philadelphia,12.000,
25 ct.,Seated Liberty - Arrows at date removed,24.30,6.68,90Silver10Copper,1890,Philadelphia,80.000,
25 ct.,Seated Liberty - Arrows at date removed,24.30,6.68,90Silver10Copper,1891,Philadelphia,3.920.000,
25 ct.,Seated Liberty - Arrows at date removed,24.30,6.68,90Silver10Copper,1891,New Orleans,68.000,
25 ct.,Seated Liberty - Arrows at date removed,24.30,6.68,90Silver10Copper,1891,San Francisco,2.216.000,
25 ct.,Barber,24.30,6.25,90Silver10Copper,1892,Philadelphia,8.236.000,
25 ct.,Barber,24.30,6.25,90Silver10Copper,1892,New Orleans,2.640.000,
25 ct.,Barber,24.30,6.25,90Silver10Copper,1892,San Francisco,964.079,
25 ct.,Barber,24.30,6.25,90Silver10Copper,1893,Philadelphia,5.444.023,
25 ct.,Barber,24.30,6.25,90Silver10Copper,1893,New Orleans,3.396.000,
25 ct.,Barber,24.30,6.25,90Silver10Copper,1893,San Francisco,1.454.535,
25 ct.,Barber,24.30,6.25,90Silver10Copper,1894,Philadelphia,3.432.000,
25 ct.,Barber,24.30,6.25,90Silver10Copper,1894,New Orleans,2.852.000,
25 ct.,Barber,24.30,6.25,90Silver10Copper,1894,San Francisco,2.648.821,
25 ct.,Barber,24.30,6.25,90Silver10Copper,1895,Philadelphia,4.440.000,
25 ct.,Barber,24.30,6.25,90Silver10Copper,1895,New Orleans,2.816.000,
25 ct.,Barber,24.30,6.25,90Silver10Copper,1895,San Francisco,1.764.681,
25 ct.,Barber,24.30,6.25,90Silver10Copper,1896,Philadelphia,3.874.000,
25 ct.,Barber,24.30,6.25,90Silver10Copper,1896,New Orleans,1.484.000,
25 ct.,Barber,24.30,6.25,90Silver10Copper,1896,San Francisco,188.039,
25 ct.,Barber,24.30,6.25,90Silver10Copper,1897,Philadelphia,8.140.000,
25 ct.,Barber,24.30,6.25,90Silver10Copper,1897,New Orleans,1.414.800,
25 ct.,Barber,24.30,6.25,90Silver10Copper,1897,San Francisco,542.229,
25 ct.,Barber,24.30,6.25,90Silver10Copper,1898,Philadelphia,11.100.000,
25 ct.,Barber,24.30,6.25,90Silver10Copper,1898,New Orleans,1.868.000,
25 ct.,Barber,24.30,6.25,90Silver10Copper,1898,San Francisco,1.020.592,
25 ct.,Barber,24.30,6.25,90Silver10Copper,1899,Philadelphia,12.624.846,
25 ct.,Barber,24.30,6.25,90Silver10Copper,1899,New Orleans,2.644.000,
25 ct.,Barber,24.30,6.25,90Silver10Copper,1899,San Francisco,708.000,
25 ct.,Barber,24.30,6.25,90Silver10Copper,1900,Philadelphia,10.016.000,
25 ct.,Barber,24.30,6.25,90Silver10Copper,1900,New Orleans,3.416.000,
25 ct.,Barber,24.30,6.25,90Silver10Copper,1900,San Francisco,1.858.585,
25 ct.,Barber,24.30,6.25,90Silver10Copper,1901,Philadelphia,8.892.000,
25 ct.,Barber,24.30,6.25,90Silver10Copper,1901,New Orleans,1.612.000,
25 ct.,Barber,24.30,6.25,90Silver10Copper,1901,San Francisco,72.664,
25 ct.,Barber,24.30,6.25,90Silver10Copper,1902,Philadelphia,12.196.967,
25 ct.,Barber,24.30,6.25,90Silver10Copper,1902,New Orleans,4.748.000,
25 ct.,Barber,24.30,6.25,90Silver10Copper,1902,San Francisco,1.524.612,
25 ct.,Barber,24.30,6.25,90Silver10Copper,1903,Philadelphia,9.669.309,
25 ct.,Barber,24.30,6.25,90Silver10Copper,1903,New Orleans,3.500.000,
25 ct.,Barber,24.30,6.25,90Silver10Copper,1903,San Francisco,1.036.000,
25 ct.,Barber,24.30,6.25,90Silver10Copper,1904,Philadelphia,9.588.143,
25 ct.,Barber,24.30,6.25,90Silver10Copper,1904,New Orleans,2.456.000,
25 ct.,Barber,24.30,6.25,90Silver10Copper,1905,Philadelphia,4.967.523,
25 ct.,Barber,24.30,6.25,90Silver10Copper,1905,New Orleans,1.230.000,
25 ct.,Barber,24.30,6.25,90Silver10Copper,1905,San Francisco,1.884.000,
25 ct.,Barber,24.30,6.25,90Silver10Copper,1906,Philadelphia,3.655.760,
25 ct.,Barber,24.30,6.25,90Silver10Copper,1906,Denver,3.280.000,
25 ct.,Barber,24.30,6.25,90Silver10Copper,1906,New Orleans,2.056.000,
25 ct.,Barber,24.30,6.25,90Silver10Copper,1907,Philadelphia,7.192.000,
25 ct.,Barber,24.30,6.25,90Silver10Copper,1907,Denver,2.484.000,
25 ct.,Barber,24.30,6.25,90Silver10Copper,1907,New Orleans,4.560.000,
25 ct.,Barber,24.30,6.25,90Silver10Copper,1907,San Francisco,1.360.000,
25 ct.,Barber,24.30,6.25,90Silver10Copper,1908,Philadelphia,4.232.000,
25 ct.,Barber,24.30,6.25,90Silver10Copper,1908,Denver,5.788.000,
25 ct.,Barber,24.30,6.25,90Silver10Copper,1908,New Orleans,6.244.000,
25 ct.,Barber,24.30,6.25,90Silver10Copper,1908,San Francisco,784.000,
25 ct.,Barber,24.30,6.25,90Silver10Copper,1909,Philadelphia,9.268.000,
25 ct.,Barber,24.30,6.25,90Silver10Copper,1909,Denver,5.114.000,
25 ct.,Barber,24.30,6.25,90Silver10Copper,1909,New Orleans,712.000,
25 ct.,Barber,24.30,6.25,90Silver10Copper,1909,San Francisco,1.348.000,
25 ct.,Barber,24.30,6.25,90Silver10Copper,1910,Philadelphia,2.244.000,
25 ct.,Barber,24.30,6.25,90Silver10Copper,1910,Denver,1.500.000,
25 ct.,Barber,24.30,6.25,90Silver10Copper,1911,Philadelphia,3.720.000,
25 ct.,Barber,24.30,6.25,90Silver10Copper,1911,Denver,933.600,
25 ct.,Barber,24.30,6.25,90Silver10Copper,1911,San Francisco,988.000,
25 ct.,Barber,24.30,6.25,90Silver10Copper,1912,Philadelphia,4.400.000,
25 ct.,Barber,24.30,6.25,90Silver10Copper,1912,San Francisco,708.000,
25 ct.,Barber,24.30,6.25,90Silver10Copper,1913,Philadelphia,484.000,
25 ct.,Barber,24.30,6.25,90Silver10Copper,1913,Denver,1.450.800,
25 ct.,Barber,24.30,6.25,90Silver10Copper,1913,San Francisco,40.000,
25 ct.,Barber,24.30,6.25,90Silver10Copper,1914,Philadelphia,6.244.320,
25 ct.,Barber,24.30,6.25,90Silver10Copper,1914,Denver,3.046.000,
25 ct.,Barber,24.30,6.25,90Silver10Copper,1914,San Francisco,264.000,
25 ct.,Barber,24.30,6.25,90Silver10Copper,1915,Philadelphia,3.480.000,
25 ct.,Barber,24.30,6.25,90Silver10Copper,1915,Denver,3.694.000,
25 ct.,Barber,24.30,6.25,90Silver10Copper,1915,San Francisco,704.000,
25 ct.,Barber,24.30,6.25,90Silver10Copper,1916,Philadelphia,1.788.000,
25 ct.,Barber,24.30,6.25,90Silver10Copper,1916,Denver,6.540.800,
25 ct.,Standing Liberty - Type I,24.30,6.25,90Silver10Copper,1916,Philadelphia,52.000,
25 ct.,Standing Liberty - Type I,24.30,6.25,90Silver10Copper,1917,Philadelphia,8.792.000,
25 ct.,Standing Liberty - Type I,24.30,6.25,90Silver10Copper,1917,Denver,1.509.200,
25 ct.,Standing Liberty - Type I,24.30,6.25,90Silver10Copper,1917,San Francisco,1.952.000,
25 ct.,Standing Liberty - Type II,24.30,6.25,90Silver10Copper,1917,Philadelphia,13.880.000,
25 ct.,Standing Liberty - Type II,24.30,6.25,90Silver10Copper,1917,Denver,6.224.000,
25 ct.,Standing Liberty - Type II,24.30,6.25,90Silver10Copper,1917,San Francisco,5.522.000,
25 ct.,Standing Liberty - Type II,24.30,6.25,90Silver10Copper,1918,Philadelphia,14.240.000,
25 ct.,Standing Liberty - Type II,24.30,6.25,90Silver10Copper,1918,Denver,7.380.000,
25 ct.,Standing Liberty - Type II,24.30,6.25,90Silver10Copper,1918,San Francisco,11.072.000,
25 ct.,Standing Liberty - Type II,24.30,6.25,90Silver10Copper,1919,Philadelphia,11.324.000,
25 ct.,Standing Liberty - Type II,24.30,6.25,90Silver10Copper,1919,Denver,1.944.000,
25 ct.,Standing Liberty - Type II,24.30,6.25,90Silver10Copper,1919,San Francisco,1.836.000,
25 ct.,Standing Liberty - Type II,24.30,6.25,90Silver10Copper,1920,Philadelphia,27.860.000,
25 ct.,Standing Liberty - Type II,24.30,6.25,90Silver10Copper,1920,Denver,3.586.000,
25 ct.,Standing Liberty - Type II,24.30,6.25,90Silver10Copper,1920,San Francisco,6.380.000,
25 ct.,Standing Liberty - Type II,24.30,6.25,90Silver10Copper,1921,Philadelphia,1.916.000,
25 ct.,Standing Liberty - Type II,24.30,6.25,90Silver10Copper,1923,Philadelphia,9.716.000,
25 ct.,Standing Liberty - Type II,24.30,6.25,90Silver10Copper,1923,San Francisco,1.360.000,
25 ct.,Standing Liberty - Type II,24.30,6.25,90Silver10Copper,1924,Philadelphia,10.920.000,
25 ct.,Standing Liberty - Type II,24.30,6.25,90Silver10Copper,1924,Denver,3.112.000,
25 ct.,Standing Liberty - Type II,24.30,6.25,90Silver10Copper,1924,San Francisco,2.860.000,
25 ct.,Standing Liberty - Type II,24.30,6.25,90Silver10Copper,1925,Philadelphia,12.280.000,
25 ct.,Standing Liberty - Type II,24.30,6.25,90Silver10Copper,1926,Philadelphia,11.316.000,
25 ct.,Standing Liberty - Type II,24.30,6.25,90Silver10Copper,1926,Denver,1.716.000,
25 ct.,Standing Liberty - Type II,24.30,6.25,90Silver10Copper,1926,San Francisco,2.700.000,
25 ct.,Standing Liberty - Type II,24.30,6.25,90Silver10Copper,1927,Philadelphia,11.912.000,
25 ct.,Standing Liberty - Type II,24.30,6.25,90Silver10Copper,1927,Denver,976.400,
25 ct.,Standing Liberty - Type II,24.30,6.25,90Silver10Copper,1927,San Francisco,396.000,
25 ct.,Standing Liberty - Type II,24.30,6.25,90Silver10Copper,1928,Philadelphia,6.336.000,
25 ct.,Standing Liberty - Type II,24.30,6.25,90Silver10Copper,1928,Denver,1.627.600,
25 ct.,Standing Liberty - Type II,24.30,6.25,90Silver10Copper,1928,San Francisco,2.644.000,
25 ct.,Standing Liberty - Type II,24.30,6.25,90Silver10Copper,1929,Philadelphia,11.140.000,
25 ct.,Standing Liberty - Type II,24.30,6.25,90Silver10Copper,1929,Denver,1.358.000,
25 ct.,Standing Liberty - Type II,24.30,6.25,90Silver10Copper,1929,San Francisco,1.764.000,
25 ct.,Standing Liberty - Type II,24.30,6.25,90Silver10Copper,1930,Philadelphia,5.632.000,
25 ct.,Standing Liberty - Type II,24.30,6.25,90Silver10Copper,1930,San Francisco,1.556.000,
25 ct.,Washington,24.30,6.25,90Silver10Copper,1932,Philadelphia,5.404.000,
25 ct.,Washington,24.30,6.25,90Silver10Copper,1932,Denver,436.800,
25 ct.,Washington,24.30,6.25,90Silver10Copper,1932,San Francisco,408.000,
25 ct.,Washington,24.30,6.25,90Silver10Copper,1934,Philadelphia,31.912.052,
25 ct.,Washington,24.30,6.25,90Silver10Copper,1934,Denver,3.527.200,
25 ct.,Washington,24.30,6.25,90Silver10Copper,1935,Philadelphia,32.484.000,
25 ct.,Washington,24.30,6.25,90Silver10Copper,1935,Denver,5.780.000,
25 ct.,Washington,24.30,6.25,90Silver10Copper,1935,San Francisco,5.660.000,
25 ct.,Washington,24.30,6.25,90Silver10Copper,1936,Philadelphia,41.300.000,
25 ct.,Washington,24.30,6.25,90Silver10Copper,1936,Denver,5.374.000,
25 ct.,Washington,24.30,6.25,90Silver10Copper,1936,San Francisco,3.828.000,
25 ct.,Washington,24.30,6.25,90Silver10Copper,1937,Philadelphia,19.696.000,
25 ct.,Washington,24.30,6.25,90Silver10Copper,1937,Denver,7.189.600,
25 ct.,Washington,24.30,6.25,90Silver10Copper,1937,San Francisco,1.652.000,
25 ct.,Washington,24.30,6.25,90Silver10Copper,1938,Philadelphia,9.480.000,
25 ct.,Washington,24.30,6.25,90Silver10Copper,1938,San Francisco,2.832.000,
25 ct.,Washington,24.30,6.25,90Silver10Copper,1939,Philadelphia,33.540.000,
25 ct.,Washington,24.30,6.25,90Silver10Copper,1939,Denver,7.092.000,
25 ct.,Washington,24.30,6.25,90Silver10Copper,1939,San Francisco,2.628.000,
25 ct.,Washington,24.30,6.25,90Silver10Copper,1940,Philadelphia,35.704.000,
25 ct.,Washington,24.30,6.25,90Silver10Copper,1940,Denver,2.797.600,
25 ct.,Washington,24.30,6.25,90Silver10Copper,1940,San Francisco,8.244.000,
25 ct.,Washington,24.30,6.25,90Silver10Copper,1941,Philadelphia,79.032.000,
25 ct.,Washington,24.30,6.25,90Silver10Copper,1941,Denver,16.714.800,
25 ct.,Washington,24.30,6.25,90Silver10Copper,1941,San Francisco,16.080.000,
25 ct.,Washington,24.30,6.25,90Silver10Copper,1942,Philadelphia,102.096.000,
25 ct.,Washington,24.30,6.25,90Silver10Copper,1942,Denver,17.487.200,
25 ct.,Washington,24.30,6.25,90Silver10Copper,1942,San Francisco,19.384.000,
25 ct.,Washington,24.30,6.25,90Silver10Copper,1943,Philadelphia,99.700.000,
25 ct.,Washington,24.30,6.25,90Silver10Copper,1943,Denver,16.095.600,
25 ct.,Washington,24.30,6.25,90Silver10Copper,1943,San Francisco,21.700.000,
25 ct.,Washington,24.30,6.25,90Silver10Copper,1944,Philadelphia,104.956.000,
25 ct.,Washington,24.30,6.25,90Silver10Copper,1944,Denver,14.600.800,
25 ct.,Washington,24.30,6.25,90Silver10Copper,1944,San Francisco,12.560.000,
25 ct.,Washington,24.30,6.25,90Silver10Copper,1945,Philadelphia,74.372.000,
25 ct.,Washington,24.30,6.25,90Silver10Copper,1945,Denver,12.341.600,
25 ct.,Washington,24.30,6.25,90Silver10Copper,1945,San Francisco,17.004.001,
25 ct.,Washington,24.30,6.25,90Silver10Copper,1946,Philadelphia,53.436.000,
25 ct.,Washington,24.30,6.25,90Silver10Copper,1946,Denver,9.072.800,
25 ct.,Washington,24.30,6.25,90Silver10Copper,1946,San Francisco,4.204.000,
