denomination,variety_name,diameter,weight,composition,year,mint_name,mintage,notes
10 ct.,Lyberty Cap - Reduced size,18.50,2.70,89+24Silver10+76Copper,1830,Philadelphia,510.000,
10 ct.,Lyberty Cap - Reduced size,18.50,2.70,89+24Silver10+76Copper,1831,Philadelphia,771.350,
10 ct.,Lyberty Cap - Reduced size,18.50,2.70,89+24Silver10+76Copper,1832,Philadelphia,522.500,
10 ct.,Lyberty Cap - Reduced size,18.50,2.70,89+24Silver10+76Copper,1833,Philadelphia,485.000,
10 ct.,Lyberty Cap - Reduced size,18.50,2.70,89+24Silver10+76Copper,1834,Philadelphia,635.000,
10 ct.,Lyberty Cap - Reduced size,18.50,2.70,89+24Silver10+76Copper,1835,Philadelphia,1.410.000,
10 ct.,Lyberty Cap - Reduced size,18.50,2.70,89+24Silver10+76Copper,1836,Philadelphia,1.190.000,
10 ct.,Lyberty Cap - Reduced size,18.50,2.70,89+24Silver10+76Copper,1837,Philadelphia,359.500,
10 ct.,Seated Liberty - No stars,17.90,2.67,90Silver10Copper,1837,Philadelphia,682.500,
10 ct.,Seated Liberty - No stars,17.90,2.67,90Silver10Copper,1838,New Orleans,406.034,
10 ct.,Seated Liberty - Stars around rim,17.90,2.67,90Silver10Copper,1838,Philadelphia,1.992.500,
10 ct.,Seated Liberty - Stars around rim,17.90,2.67,90Silver10Copper,1839,Philadelphia,1.053.115,
10 ct.,Seated Liberty - Stars around rim,17.90,2.67,90Silver10Copper,1839,New Orleans,1.323.000,
10 ct.,Seated Liberty - Stars around rim,17.90,2.67,90Silver10Copper,1840,Philadelphia,981.500,
10 ct.,Seated Liberty - Stars around rim,17.90,2.67,90Silver10Copper,1840,New Orleans,1.175.000,
10 ct.,Seated Liberty - Drapery added to Liberty,17.90,2.67,90Silver10Copper,1840,Philadelphia,377.500,
10 ct.,Seated Liberty - Drapery added to Liberty,17.90,2.67,90Silver10Copper,1841,Philadelphia,1.622.500,
10 ct.,Seated Liberty - Drapery added to Liberty,17.90,2.67,90Silver10Copper,1841,New Orleans,2.007.500,
10 ct.,Seated Liberty - Drapery added to Liberty,17.90,2.67,90Silver10Copper,1842,Philadelphia,1.887.500,
10 ct.,Seated Liberty - Drapery added to Liberty,17.90,2.67,90Silver10Copper,1842,New Orleans,2.020.000,
10 ct.,Seated Liberty - Drapery added to Liberty,17.90,2.67,90Silver10Copper,1843,Philadelphia,1.370.000,
10 ct.,Seated Liberty - Drapery added to Liberty,17.90,2.67,90Silver10Copper,1843,New Orleans,150.000,
10 ct.,Seated Liberty - Drapery added to Liberty,17.90,2.67,90Silver10Copper,1844,Philadelphia,72.500,
10 ct.,Seated Liberty - Drapery added to Liberty,17.90,2.67,90Silver10Copper,1845,Philadelphia,1.755.000,
10 ct.,Seated Liberty - Drapery added to Liberty,17.90,2.67,90Silver10Copper,1845,New Orleans,230.000,
10 ct.,Seated Liberty - Drapery added to Liberty,17.90,2.67,90Silver10Copper,1846,Philadelphia,31.300,
10 ct.,Seated Liberty - Drapery added to Liberty,17.90,2.67,90Silver10Copper,1847,Philadelphia,245.000,
10 ct.,Seated Liberty - Drapery added to Liberty,17.90,2.67,90Silver10Copper,1848,Philadelphia,451.500,
10 ct.,Seated Liberty - Drapery added to Liberty,17.90,2.67,90Silver10Copper,1849,Philadelphia,839.000,
10 ct.,Seated Liberty - Drapery added to Liberty,17.90,2.67,90Silver10Copper,1849,New Orleans,300.000,
10 ct.,Seated Liberty - Drapery added to Liberty,17.90,2.67,90Silver10Copper,1850,Philadelphia,1.931.500,
10 ct.,Seated Liberty - Drapery added to Liberty,17.90,2.67,90Silver10Copper,1850,New Orleans,510.000,
10 ct.,Seated Liberty - Drapery added to Liberty,17.90,2.67,90Silver10Copper,1851,Philadelphia,1.026.500,
10 ct.,Seated Liberty - Drapery added to Liberty,17.90,2.67,90Silver10Copper,1851,New Orleans,400.000,
10 ct.,Seated Liberty - Drapery added to Liberty,17.90,2.67,90Silver10Copper,1852,Philadelphia,1.535.500,
10 ct.,Seated Liberty - Drapery added to Liberty,17.90,2.67,90Silver10Copper,1852,New Orleans,430.000,
10 ct.,Seated Liberty - Drapery added to Liberty,17.90,2.67,90Silver10Copper,1853,Philadelphia,95.000,
10 ct.,Seated Liberty - Arrows at date,17.90,2.49,90Silver10Copper,1853,Philadelphia,12.078.010,
10 ct.,Seated Liberty - Arrows at date,17.90,2.49,90Silver10Copper,1853,New Orleans,1.100.000,
10 ct.,Seated Liberty - Arrows at date,17.90,2.49,90Silver10Copper,1854,Philadelphia,4.470.000,
10 ct.,Seated Liberty - Arrows at date,17.90,2.49,90Silver10Copper,1854,New Orleans,1.770.000,
10 ct.,Seated Liberty - Arrows at date,17.90,2.49,90Silver10Copper,1855,Philadelphia,2.075.000,
10 ct.,Seated Liberty - Arrows at date removed,17.90,2.49,90Silver10Copper,1856,Philadelphia,5.780.000,
10 ct.,Seated Liberty - Arrows at date removed,17.90,2.49,90Silver10Copper,1856,New Orleans,1.180.000,
10 ct.,Seated Liberty - Arrows at date removed,17.90,2.49,90Silver10Copper,1856,San Francisco,70.000,
10 ct.,Seated Liberty - Arrows at date removed,17.90,2.49,90Silver10Copper,1857,Philadelphia,5.580.000,
10 ct.,Seated Liberty - Arrows at date removed,17.90,2.49,90Silver10Copper,1857,New Orleans,1.540.000,
10 ct.,Seated Liberty - Arrows at date removed,17.90,2.49,90Silver10Copper,1858,Philadelphia,290.000,
10 ct.,Seated Liberty - Arrows at date removed,17.90,2.49,90Silver10Copper,1858,San Francisco,60.000,
10 ct.,Seated Liberty - Arrows at date removed,17.90,2.49,90Silver10Copper,1859,Philadelphia,430.000,
10 ct.,Seated Liberty - Arrows at date removed,17.90,2.49,90Silver10Copper,1859,New Orleans,480.000,
10 ct.,Seated Liberty - Arrows at date removed,17.90,2.49,90Silver10Copper,1859,San Francisco,60.000,
10 ct.,Seated Liberty - Arrows at date removed,17.90,2.49,90Silver10Copper,1860,San Francisco,140.000,
10 ct.,Seated Liberty - Obverse legende,17.90,2.49,90Silver10Copper,1860,Philadelphia,606.000,
10 ct.,Seated Liberty - Obverse legende,17.90,2.49,90Silver10Copper,1860,New Orleans,40.000,
10 ct.,Seated Liberty - Obverse legende,17.90,2.49,90Silver10Copper,1861,Philadelphia,1.883.000,
10 ct.,Seated Liberty - Obverse legende,17.90,2.49,90Silver10Copper,1861,San Francisco,172.500,
10 ct.,Seated Liberty - Obverse legende,17.90,2.49,90Silver10Copper,1862,Philadelphia,847.000,
10 ct.,Seated Liberty - Obverse legende,17.90,2.49,90Silver10Copper,1862,San Francisco,180.750,
10 ct.,Seated Liberty - Obverse legende,17.90,2.49,90Silver10Copper,1863,Philadelphia,14.000,
10 ct.,Seated Liberty - Obverse legende,17.90,2.49,90Silver10Copper,1863,San Francisco,157.500,
10 ct.,Seated Liberty - Obverse legende,17.90,2.49,90Silver10Copper,1864,Philadelphia,11.000,
10 ct.,Seated Liberty - Obverse legende,17.90,2.49,90Silver10Copper,1864,San Francisco,230.000,
10 ct.,Seated Liberty - Obverse legende,17.90,2.49,90Silver10Copper,1865,Philadelphia,10.000,
10 ct.,Seated Liberty - Obverse legende,17.90,2.49,90Silver10Copper,1865,San Francisco,175.000,
10 ct.,Seated Liberty - Obverse legende,17.90,2.49,90Silver10Copper,1866,Philadelphia,8.000,
10 ct.,Seated Liberty - Obverse legende,17.90,2.49,90Silver10Copper,1866,San Francisco,135.000,
10 ct.,Seated Liberty - Obverse legende,17.90,2.49,90Silver10Copper,1867,Philadelphia,6.000,
10 ct.,Seated Liberty - Obverse legende,17.90,2.49,90Silver10Copper,1867,San Francisco,140.000,
10 ct.,Seated Liberty - Obverse legende,17.90,2.49,90Silver10Copper,1868,Philadelphia,464.000,
10 ct.,Seated Liberty - Obverse legende,17.90,2.49,90Silver10Copper,1868,San Francisco,260.000,
10 ct.,Seated Liberty - Obverse legende,17.90,2.49,90Silver10Copper,1869,Philadelphia,256.000,
10 ct.,Seated Liberty - Obverse legende,17.90,2.49,90Silver10Copper,1869,San Francisco,450.000,
10 ct.,Seated Liberty - Obverse legende,17.90,2.49,90Silver10Copper,1870,Philadelphia,470.500,
10 ct.,Seated Liberty - Obverse legende,17.90,2.49,90Silver10Copper,1870,San Francisco,50.000,
10 ct.,Seated Liberty - Obverse legende,17.90,2.49,90Silver10Copper,1871,Philadelphia,906.750,
10 ct.,Seated Liberty - Obverse legende,17.90,2.49,90Silver10Copper,1871,Carson City,20.100,
10 ct.,Seated Liberty - Obverse legende,17.90,2.49,90Silver10Copper,1871,San Francisco,320.000,
10 ct.,Seated Liberty - Obverse legende,17.90,2.49,90Silver10Copper,1872,Philadelphia,2.395.500,
10 ct.,Seated Liberty - Obverse legende,17.90,2.49,90Silver10Copper,1872,Carson City,35.480,
10 ct.,Seated Liberty - Obverse legende,17.90,2.49,90Silver10Copper,1872,San Francisco,190.000,
10 ct.,Seated Liberty - Obverse legende,17.90,2.49,90Silver10Copper,1873,Philadelphia,1.568.000,
10 ct.,Seated Liberty - Obverse legende,17.90,2.49,90Silver10Copper,1873,Carson City,12.400,
10 ct.,Seated Liberty - Obverse legende (Arrows at date),17.90,2.50,90Silver10Copper,1873,Philadelphia,2.377.700,
10 ct.,Seated Liberty - Obverse legende (Arrows at date),17.90,2.50,90Silver10Copper,1873,Carson City,18.791,
10 ct.,Seated Liberty - Obverse legende (Arrows at date),17.90,2.50,90Silver10Copper,1873,San Francisco,455.000,
10 ct.,Seated Liberty - Obverse legende (Arrows at date),17.90,2.50,90Silver10Copper,1874,Philadelphia,2.939.300,
10 ct.,Seated Liberty - Obverse legende (Arrows at date),17.90,2.50,90Silver10Copper,1874,Carson City,10.817,
10 ct.,Seated Liberty - Obverse legende (Arrows at date),17.90,2.50,90Silver10Copper,1874,San Francisco,240.000,
10 ct.,Seated Liberty - Obverse legende (Arrows at date removed),17.90,2.50,90Silver10Copper,1875,Philadelphia,10.350.700,
10 ct.,Seated Liberty - Obverse legende (Arrows at date removed),17.90,2.50,90Silver10Copper,1875,Carson City,4.645.000,
10 ct.,Seated Liberty - Obverse legende (Arrows at date removed),17.90,2.50,90Silver10Copper,1875,San Francisco,9.070.000,
10 ct.,Seated Liberty - Obverse legende (Arrows at date removed),17.90,2.50,90Silver10Copper,1876,Philadelphia,11.460.000,
10 ct.,Seated Liberty - Obverse legende (Arrows at date removed),17.90,2.50,90Silver10Copper,1876,Carson City,8.270.000,
10 ct.,Seated Liberty - Obverse legende (Arrows at date removed),17.90,2.50,90Silver10Copper,1876,San Francisco,10.420.000,
10 ct.,Seated Liberty - Obverse legende (Arrows at date removed),17.90,2.50,90Silver10Copper,1877,Philadelphia,7.310.000,
10 ct.,Seated Liberty - Obverse legende (Arrows at date removed),17.90,2.50,90Silver10Copper,1877,Carson City,7.700.000,
10 ct.,Seated Liberty - Obverse legende (Arrows at date removed),17.90,2.50,90Silver10Copper,1877,San Francisco,2.340.000,
10 ct.,Seated Liberty - Obverse legende (Arrows at date removed),17.90,2.50,90Silver10Copper,1878,Philadelphia,1.677.200,
10 ct.,Seated Liberty - Obverse legende (Arrows at date removed),17.90,2.50,90Silver10Copper,1878,Carson City,200.000,
10 ct.,Seated Liberty - Obverse legende (Arrows at date removed),17.90,2.50,90Silver10Copper,1879,Philadelphia,14.000,
10 ct.,Seated Liberty - Obverse legende (Arrows at date removed),17.90,2.50,90Silver10Copper,1880,Philadelphia,36.000,
10 ct.,Seated Liberty - Obverse legende (Arrows at date removed),17.90,2.50,90Silver10Copper,1881,Philadelphia,24.000,
10 ct.,Seated Liberty - Obverse legende (Arrows at date removed),17.90,2.50,90Silver10Copper,1882,Philadelphia,3.910.000,
10 ct.,Seated Liberty - Obverse legende (Arrows at date removed),17.90,2.50,90Silver10Copper,1883,Philadelphia,7.674.673,
10 ct.,Seated Liberty - Obverse legende (Arrows at date removed),17.90,2.50,90Silver10Copper,1884,Philadelphia,3.365.505,
10 ct.,Seated Liberty - Obverse legende (Arrows at date removed),17.90,2.50,90Silver10Copper,1884,San Francisco,5.649.969,
10 ct.,Seated Liberty - Obverse legende (Arrows at date removed),17.90,2.50,90Silver10Copper,1885,Philadelphia,2.532.497,
10 ct.,Seated Liberty - Obverse legende (Arrows at date removed),17.90,2.50,90Silver10Copper,1885,San Francisco,43.690,
10 ct.,Seated Liberty - Obverse legende (Arrows at date removed),17.90,2.50,90Silver10Copper,1886,Philadelphia,6.377.570,
10 ct.,Seated Liberty - Obverse legende (Arrows at date removed),17.90,2.50,90Silver10Copper,1886,San Francisco,206.524,
10 ct.,Seated Liberty - Obverse legende (Arrows at date removed),17.90,2.50,90Silver10Copper,1887,Philadelphia,11.283.229,
10 ct.,Seated Liberty - Obverse legende (Arrows at date removed),17.90,2.50,90Silver10Copper,1887,San Francisco,4.454.450,
10 ct.,Seated Liberty - Obverse legende (Arrows at date removed),17.90,2.50,90Silver10Copper,1888,Philadelphia,5.495.655,
10 ct.,Seated Liberty - Obverse legende (Arrows at date removed),17.90,2.50,90Silver10Copper,1888,San Francisco,1.720.000,
10 ct.,Seated Liberty - Obverse legende (Arrows at date removed),17.90,2.50,90Silver10Copper,1889,Philadelphia,17.380,
10 ct.,Seated Liberty - Obverse legende (Arrows at date removed),17.90,2.50,90Silver10Copper,1889,San Francisco,972.678,
10 ct.,Seated Liberty - Obverse legende (Arrows at date removed),17.90,2.50,90Silver10Copper,1890,Philadelphia,9.910.951,
10 ct.,Seated Liberty - Obverse legende (Arrows at date removed),17.90,2.50,90Silver10Copper,1890,San Francisco,1.423.076,
10 ct.,Seated Liberty - Obverse legende (Arrows at date removed),17.90,2.50,90Silver10Copper,1891,Philadelphia,15.310.000,
10 ct.,Seated Liberty - Obverse legende (Arrows at date removed),17.90,2.50,90Silver10Copper,1891,New Orleans,4.540.000,
10 ct.,Seated Liberty - Obverse legende (Arrows at date removed),17.90,2.50,90Silver10Copper,1891,San Francisco,3.196.116,
10 ct.,Barber,17.90,2.50,90Silver10Copper,1892,Philadelphia,12.120.000,
10 ct.,Barber,17.90,2.50,90Silver10Copper,1892,New Orleans,3.841.700,
10 ct.,Barber,17.90,2.50,90Silver10Copper,1892,San Francisco,990.710,
10 ct.,Barber,17.90,2.50,90Silver10Copper,1893,Philadelphia,3.340.000,
10 ct.,Barber,17.90,2.50,90Silver10Copper,1893,New Orleans,1.760.000,
10 ct.,Barber,17.90,2.50,90Silver10Copper,1893,San Francisco,2.491.401,
10 ct.,Barber,17.90,2.50,90Silver10Copper,1894,Philadelphia,1.330.000,
10 ct.,Barber,17.90,2.50,90Silver10Copper,1894,New Orleans,720.000,
10 ct.,Barber,17.90,2.50,90Silver10Copper,1894,San Francisco,0,Only as Proofs
10 ct.,Barber,17.90,2.50,90Silver10Copper,1895,Philadelphia,690.000,
10 ct.,Barber,17.90,2.50,90Silver10Copper,1895,New Orleans,440.000,
10 ct.,Barber,17.90,2.50,90Silver10Copper,1895,San Francisco,1.120.000,
10 ct.,Barber,17.90,2.50,90Silver10Copper,1896,Philadelphia,2.000.000,
10 ct.,Barber,17.90,2.50,90Silver10Copper,1896,New Orleans,610.000,
10 ct.,Barber,17.90,2.50,90Silver10Copper,1896,San Francisco,575.056,
10 ct.,Barber,17.90,2.50,90Silver10Copper,1897,Philadelphia,10.868.523,
10 ct.,Barber,17.90,2.50,90Silver10Copper,1897,New Orleans,66.600,
10 ct.,Barber,17.90,2.50,90Silver10Copper,1897,San Francisco,1.342.844,
10 ct.,Barber,17.90,2.50,90Silver10Copper,1898,Philadelphia,16.320.000,
10 ct.,Barber,17.90,2.50,90Silver10Copper,1898,New Orleans,2.130.000,
10 ct.,Barber,17.90,2.50,90Silver10Copper,1898,San Francisco,1.702.507,
10 ct.,Barber,17.90,2.50,90Silver10Copper,1899,Philadelphia,19.850.000,
10 ct.,Barber,17.90,2.50,90Silver10Copper,1899,New Orleans,2.650.000,
10 ct.,Barber,17.90,2.50,90Silver10Copper,1899,San Francisco,1.867.493,
10 ct.,Barber,17.90,2.50,90Silver10Copper,1900,Philadelphia,17.600.000,
10 ct.,Barber,17.90,2.50,90Silver10Copper,1900,New Orleans,2.010.000,
10 ct.,Barber,17.90,2.50,90Silver10Copper,1900,San Francisco,5.168.270,
10 ct.,Barber,17.90,2.50,90Silver10Copper,1901,Philadelphia,18.859.665,
10 ct.,Barber,17.90,2.50,90Silver10Copper,1901,New Orleans,5.620.000,
10 ct.,Barber,17.90,2.50,90Silver10Copper,1901,San Francisco,593.022,
10 ct.,Barber,17.90,2.50,90Silver10Copper,1902,Philadelphia,21.380.000,
10 ct.,Barber,17.90,2.50,90Silver10Copper,1902,New Orleans,4.500.000,
10 ct.,Barber,17.90,2.50,90Silver10Copper,1902,San Francisco,2.070.000,
10 ct.,Barber,17.90,2.50,90Silver10Copper,1903,Philadelphia,19.500.000,
10 ct.,Barber,17.90,2.50,90Silver10Copper,1903,New Orleans,8.180.000,
10 ct.,Barber,17.90,2.50,90Silver10Copper,1903,San Francisco,613.300,
10 ct.,Barber,17.90,2.50,90Silver10Copper,1904,Philadelphia,14.600.357,
10 ct.,Barber,17.90,2.50,90Silver10Copper,1904,San Francisco,800.000,
10 ct.,Barber,17.90,2.50,90Silver10Copper,1905,Philadelphia,14.551.623,
10 ct.,Barber,17.90,2.50,90Silver10Copper,1905,New Orleans,3.400.000,
10 ct.,Barber,17.90,2.50,90Silver10Copper,1905,San Francisco,6.855.199,
10 ct.,Barber,17.90,2.50,90Silver10Copper,1906,Philadelphia,19.957.731,
10 ct.,Barber,17.90,2.50,90Silver10Copper,1906,Denver,4.060.000,
10 ct.,Barber,17.90,2.50,90Silver10Copper,1906,San Francisco,3.136.640,
10 ct.,Barber,17.90,2.50,90Silver10Copper,1907,Philadelphia,22.220.000,
10 ct.,Barber,17.90,2.50,90Silver10Copper,1907,Denver,4.080.000,
10 ct.,Barber,17.90,2.50,90Silver10Copper,1907,New Orleans,5.058.000,
10 ct.,Barber,17.90,2.50,90Silver10Copper,1907,San Francisco,3.178.470,
10 ct.,Barber,17.90,2.50,90Silver10Copper,1908,Philadelphia,10.600.000,
10 ct.,Barber,17.90,2.50,90Silver10Copper,1908,Denver,7.490.000,
10 ct.,Barber,17.90,2.50,90Silver10Copper,1908,New Orleans,1.789.000,
10 ct.,Barber,17.90,2.50,90Silver10Copper,1908,San Francisco,3.220.000,
10 ct.,Barber,17.90,2.50,90Silver10Copper,1909,Philadelphia,10.240.000,
10 ct.,Barber,17.90,2.50,90Silver10Copper,1909,Denver,954.000,
10 ct.,Barber,17.90,2.50,90Silver10Copper,1909,New Orleans,2.287.000,
10 ct.,Barber,17.90,2.50,90Silver10Copper,1909,San Francisco,1.000.000,
10 ct.,Barber,17.90,2.50,90Silver10Copper,1910,Philadelphia,11.520.000,
10 ct.,Barber,17.90,2.50,90Silver10Copper,1910,Denver,3.490.000,
10 ct.,Barber,17.90,2.50,90Silver10Copper,1910,San Francisco,1.240.000,
10 ct.,Barber,17.90,2.50,90Silver10Copper,1911,Philadelphia,18.870.000,
10 ct.,Barber,17.90,2.50,90Silver10Copper,1911,Denver,11.209.000,
10 ct.,Barber,17.90,2.50,90Silver10Copper,1911,San Francisco,3.520.000,
10 ct.,Barber,17.90,2.50,90Silver10Copper,1912,Philadelphia,19.349.300,
10 ct.,Barber,17.90,2.50,90Silver10Copper,1912,Denver,11.760.000,
10 ct.,Barber,17.90,2.50,90Silver10Copper,1912,San Francisco,3.420.000,
10 ct.,Barber,17.90,2.50,90Silver10Copper,1913,Philadelphia,19.760.000,
10 ct.,Barber,17.90,2.50,90Silver10Copper,1913,San Francisco,510.000,
10 ct.,Barber,17.90,2.50,90Silver10Copper,1914,Philadelphia,17.360.230,
10 ct.,Barber,17.90,2.50,90Silver10Copper,1914,Denver,11.908.000,
10 ct.,Barber,17.90,2.50,90Silver10Copper,1914,San Francisco,2.100.000,
10 ct.,Barber,17.90,2.50,90Silver10Copper,1915,Philadelphia,5.620.000,
10 ct.,Barber,17.90,2.50,90Silver10Copper,1915,San Francisco,960.000,
10 ct.,Barber,17.90,2.50,90Silver10Copper,1916,Philadelphia,18.490.000,
10 ct.,Barber,17.90,2.50,90Silver10Copper,1916,San Francisco,5.820.000,
10 ct.,Mercury,17.90,2.50,90Silver10Copper,1916,Philadelphia,22.180.080,
10 ct.,Mercury,17.90,2.50,90Silver10Copper,1916,Denver,264.000,
10 ct.,Mercury,17.90,2.50,90Silver10Copper,1916,San Francisco,10.450.000,
10 ct.,Mercury,17.90,2.50,90Silver10Copper,1917,Philadelphia,55.230.000,
10 ct.,Mercury,17.90,2.50,90Silver10Copper,1917,Denver,27.330.000,
10 ct.,Mercury,17.90,2.50,90Silver10Copper,1917,San Francisco,9.402.000,
10 ct.,Mercury,17.90,2.50,90Silver10Copper,1918,Philadelphia,26.680.000,
10 ct.,Mercury,17.90,2.50,90Silver10Copper,1918,Denver,19.300.000,
10 ct.,Mercury,17.90,2.50,90Silver10Copper,1918,San Francisco,22.674.800,
10 ct.,Mercury,17.90,2.50,90Silver10Copper,1919,Philadelphia,35.740.000,
10 ct.,Mercury,17.90,2.50,90Silver10Copper,1919,Denver,9.939.000,
10 ct.,Mercury,17.90,2.50,90Silver10Copper,1919,San Francisco,8.850.000,
10 ct.,Mercury,17.90,2.50,90Silver10Copper,1920,Philadelphia,59.030.000,
10 ct.,Mercury,17.90,2.50,90Silver10Copper,1920,Denver,19.171.000,
10 ct.,Mercury,17.90,2.50,90Silver10Copper,1920,San Francisco,13.820.000,
10 ct.,Mercury,17.90,2.50,90Silver10Copper,1921,Philadelphia,1.230.000,
10 ct.,Mercury,17.90,2.50,90Silver10Copper,1921,Denver,1.080.000,
10 ct.,Mercury,17.90,2.50,90Silver10Copper,1923,Philadelphia,50.130.000,
10 ct.,Mercury,17.90,2.50,90Silver10Copper,1923,San Francisco,6.440.000,
10 ct.,Mercury,17.90,2.50,90Silver10Copper,1924,Philadelphia,24.010.000,
10 ct.,Mercury,17.90,2.50,90Silver10Copper,1924,Denver,6.810.000,
10 ct.,Mercury,17.90,2.50,90Silver10Copper,1924,San Francisco,7.120.000,
10 ct.,Mercury,17.90,2.50,90Silver10Copper,1925,Philadelphia,25.610.000,
10 ct.,Mercury,17.90,2.50,90Silver10Copper,1925,Denver,5.117.000,
10 ct.,Mercury,17.90,2.50,90Silver10Copper,1925,San Francisco,5.850.000,
10 ct.,Mercury,17.90,2.50,90Silver10Copper,1926,Philadelphia,32.160.000,
10 ct.,Mercury,17.90,2.50,90Silver10Copper,1926,Denver,6.828.000,
10 ct.,Mercury,17.90,2.50,90Silver10Copper,1926,San Francisco,1.520.000,
10 ct.,Mercury,17.90,2.50,90Silver10Copper,1927,Philadelphia,28.080.000,
10 ct.,Mercury,17.90,2.50,90Silver10Copper,1927,Denver,4.812.000,
10 ct.,Mercury,17.90,2.50,90Silver10Copper,1927,San Francisco,4.770.000,
10 ct.,Mercury,17.90,2.50,90Silver10Copper,1928,Philadelphia,19.480.000,
10 ct.,Mercury,17.90,2.50,90Silver10Copper,1928,Denver,4.161.000,
10 ct.,Mercury,17.90,2.50,90Silver10Copper,1928,San Francisco,7.400.000,
10 ct.,Mercury,17.90,2.50,90Silver10Copper,1929,Philadelphia,25.970.000,
10 ct.,Mercury,17.90,2.50,90Silver10Copper,1929,Denver,5.034.000,
10 ct.,Mercury,17.90,2.50,90Silver10Copper,1929,San Francisco,4.730.000,
10 ct.,Mercury,17.90,2.50,90Silver10Copper,1930,Philadelphia,6.770.000,
10 ct.,Mercury,17.90,2.50,90Silver10Copper,1930,San Francisco,1.843.000,
10 ct.,Mercury,17.90,2.50,90Silver10Copper,1931,Philadelphia,3.150.000,
10 ct.,Mercury,17.90,2.50,90Silver10Copper,1931,Denver,1.260.000,
10 ct.,Mercury,17.90,2.50,90Silver10Copper,1931,San Francisco,1.800.000,
10 ct.,Mercury,17.90,2.50,90Silver10Copper,1934,Philadelphia,24.080.000,
10 ct.,Mercury,17.90,2.50,90Silver10Copper,1934,Denver,6.772.000,
10 ct.,Mercury,17.90,2.50,90Silver10Copper,1935,Philadelphia,58.830.000,
10 ct.,Mercury,17.90,2.50,90Silver10Copper,1935,Denver,10.477.000,
10 ct.,Mercury,17.90,2.50,90Silver10Copper,1935,San Francisco,15.840.000,
10 ct.,Mercury,17.90,2.50,90Silver10Copper,1936,Philadelphia,87.500.000,
10 ct.,Mercury,17.90,2.50,90Silver10Copper,1936,Denver,16.132.000,
10 ct.,Mercury,17.90,2.50,90Silver10Copper,1936,San Francisco,9.210.000,
10 ct.,Mercury,17.90,2.50,90Silver10Copper,1937,Philadelphia,56.860.000,
10 ct.,Mercury,17.90,2.50,90Silver10Copper,1937,Denver,14.146.000,
10 ct.,Mercury,17.90,2.50,90Silver10Copper,1937,San Francisco,9.740.000,
10 ct.,Mercury,17.90,2.50,90Silver10Copper,1938,Philadelphia,22.190.000,
10 ct.,Mercury,17.90,2.50,90Silver10Copper,1938,Denver,5.537.000,
10 ct.,Mercury,17.90,2.50,90Silver10Copper,1938,San Francisco,8.090.000,
10 ct.,Mercury,17.90,2.50,90Silver10Copper,1939,Philadelphia,67.740.000,
10 ct.,Mercury,17.90,2.50,90Silver10Copper,1939,Denver,24.394.000,
10 ct.,Mercury,17.90,2.50,90Silver10Copper,1939,San Francisco,10.540.000,
