denomination,variety_name,diameter,weight,composition,year,mint_name,mintage,notes
50 ct.,Liberty Cap,32.50,13.48,89+24Silver10+76Copper,1815,Philadelphia,47.150,
50 ct.,Liberty Cap,32.50,13.48,89+24Silver10+76Copper,1817,Philadelphia,1.215.567,
50 ct.,Liberty Cap,32.50,13.48,89+24Silver10+76Copper,1818,Philadelphia,1.960.322,
50 ct.,Liberty Cap,32.50,13.48,89+24Silver10+76Copper,1819,Philadelphia,2.208.000,
50 ct.,Liberty Cap,32.50,13.48,89+24Silver10+76Copper,1820,Philadelphia,751.122,
50 ct.,Liberty Cap,32.50,13.48,89+24Silver10+76Copper,1821,Philadelphia,1.305.797,
50 ct.,Liberty Cap,32.50,13.48,89+24Silver10+76Copper,1822,Philadelphia,1.559.573,
50 ct.,Liberty Cap,32.50,13.48,89+24Silver10+76Copper,1823,Philadelphia,1.694.200,
50 ct.,Liberty Cap,32.50,13.48,89+24Silver10+76Copper,1824,Philadelphia,3.504.954,
50 ct.,Liberty Cap,32.50,13.48,89+24Silver10+76Copper,1825,Philadelphia,2.943.166,
50 ct.,Liberty Cap,32.50,13.48,89+24Silver10+76Copper,1826,Philadelphia,4.004.180,
50 ct.,Liberty Cap,32.50,13.48,89+24Silver10+76Copper,1827,Philadelphia,5.493.400,
50 ct.,Liberty Cap,32.50,13.48,89+24Silver10+76Copper,1828,Philadelphia,3.075.200,
50 ct.,Liberty Cap,32.50,13.48,89+24Silver10+76Copper,1829,Philadelphia,3.712.156,
50 ct.,Liberty Cap,32.50,13.48,89+24Silver10+76Copper,1830,Philadelphia,4.764.800,
50 ct.,Liberty Cap,32.50,13.48,89+24Silver10+76Copper,1831,Philadelphia,5.873.660,
50 ct.,Liberty Cap,32.50,13.48,89+24Silver10+76Copper,1832,Philadelphia,4.797.000,
50 ct.,Liberty Cap,32.50,13.48,89+24Silver10+76Copper,1833,Philadelphia,5.206.000,
50 ct.,Liberty Cap,32.50,13.48,89+24Silver10+76Copper,1834,Philadelphia,6.412.004,
50 ct.,Liberty Cap,32.50,13.48,89+24Silver10+76Copper,1835,Philadelphia,5.352.006,
50 ct.,Liberty Cap,32.50,13.48,89+24Silver10+76Copper,1836,Philadelphia,6.545.000,
50 ct.,Liberty Cap - Reeded edge,30.00,13.36,90Silver10Copper,1836,Philadelphia,1.200,
50 ct.,Liberty Cap - Reeded edge,30.00,13.36,90Silver10Copper,1837,Philadelphia,3.629.820,
50 ct.,"Liberty Cap - ""Half Dol."" on reverse",30.00,13.36,90Silver10Copper,1838,Philadelphia,3.546.000,
50 ct.,"Liberty Cap - ""Half Dol."" on reverse",30.00,13.36,90Silver10Copper,1838,New Orleans,0,
50 ct.,"Liberty Cap - ""Half Dol."" on reverse",30.00,13.36,90Silver10Copper,1839,Philadelphia,1.392.976,
50 ct.,"Liberty Cap - ""Half Dol."" on reverse",30.00,13.36,90Silver10Copper,1839,New Orleans,178.976,
50 ct.,Seated Liberty,30.60,13.36,90Silver10Copper,1839,Philadelphia,1.972.400,
50 ct.,Seated Liberty,30.60,13.36,90Silver10Copper,1840,Philadelphia,1.435.008,
50 ct.,Seated Liberty,30.60,13.36,90Silver10Copper,1840,New Orleans,855.100,
50 ct.,Seated Liberty,30.60,13.36,90Silver10Copper,1841,Philadelphia,310.000,
50 ct.,Seated Liberty,30.60,13.36,90Silver10Copper,1841,New Orleans,401.000,
50 ct.,Seated Liberty,30.60,13.36,90Silver10Copper,1842,Philadelphia,2.012.764,
50 ct.,Seated Liberty,30.60,13.36,90Silver10Copper,1842,New Orleans,957.000,
50 ct.,Seated Liberty,30.60,13.36,90Silver10Copper,1843,Philadelphia,3.844.000,
50 ct.,Seated Liberty,30.60,13.36,90Silver10Copper,1843,New Orleans,2.268.000,
50 ct.,Seated Liberty,30.60,13.36,90Silver10Copper,1844,Philadelphia,1.766.000,
50 ct.,Seated Liberty,30.60,13.36,90Silver10Copper,1844,New Orleans,2.005.000,
50 ct.,Seated Liberty,30.60,13.36,90Silver10Copper,1845,Philadelphia,589.000,
50 ct.,Seated Liberty,30.60,13.36,90Silver10Copper,1845,New Orleans,2.094.000,
50 ct.,Seated Liberty,30.60,13.36,90Silver10Copper,1846,Philadelphia,2.210.000,
50 ct.,Seated Liberty,30.60,13.36,90Silver10Copper,1846,New Orleans,2.304.000,
50 ct.,Seated Liberty,30.60,13.36,90Silver10Copper,1847,Philadelphia,1.156.000,
50 ct.,Seated Liberty,30.60,13.36,90Silver10Copper,1847,New Orleans,2.584.000,
50 ct.,Seated Liberty,30.60,13.36,90Silver10Copper,1848,Philadelphia,580.000,
50 ct.,Seated Liberty,30.60,13.36,90Silver10Copper,1848,New Orleans,3.180.000,
50 ct.,Seated Liberty,30.60,13.36,90Silver10Copper,1849,Philadelphia,1.252.000,
50 ct.,Seated Liberty,30.60,13.36,90Silver10Copper,1849,New Orleans,2.310.000,
50 ct.,Seated Liberty,30.60,13.36,90Silver10Copper,1850,Philadelphia,227.000,
50 ct.,Seated Liberty,30.60,13.36,90Silver10Copper,1850,New Orleans,2.456.000,
50 ct.,Seated Liberty,30.60,13.36,90Silver10Copper,1851,Philadelphia,200.750,
50 ct.,Seated Liberty,30.60,13.36,90Silver10Copper,1851,New Orleans,402.000,
50 ct.,Seated Liberty,30.60,13.36,90Silver10Copper,1852,Philadelphia,77.130,
50 ct.,Seated Liberty,30.60,13.36,90Silver10Copper,1852,New Orleans,144.000,
50 ct.,Seated Liberty,30.60,13.36,90Silver10Copper,1853,New Orleans,5,
50 ct.,"Seated Liberty - Arrows at date, reverse rays",30.60,12.44,90Silver10Copper,1853,Philadelphia,3.532.708,
50 ct.,"Seated Liberty - Arrows at date, reverse rays",30.60,12.44,90Silver10Copper,1853,New Orleans,1.328.000,
50 ct.,Seated Liberty - Reverse rays removed,30.60,12.44,90Silver10Copper,1854,Philadelphia,2.982.000,
50 ct.,Seated Liberty - Reverse rays removed,30.60,12.44,90Silver10Copper,1854,New Orleans,5.240.000,
50 ct.,Seated Liberty - Reverse rays removed,30.60,12.44,90Silver10Copper,1855,Philadelphia,759.500,
50 ct.,Seated Liberty - Reverse rays removed,30.60,12.44,90Silver10Copper,1855,New Orleans,3.688.000,
50 ct.,Seated Liberty - Reverse rays removed,30.60,12.44,90Silver10Copper,1855,San Francisco,129.950,
50 ct.,Seated Liberty - Arrows at date removed,30.60,12.44,90Silver10Copper,1856,Philadelphia,938.000,
50 ct.,Seated Liberty - Arrows at date removed,30.60,12.44,90Silver10Copper,1856,New Orleans,2.658.000,
50 ct.,Seated Liberty - Arrows at date removed,30.60,12.44,90Silver10Copper,1856,San Francisco,211.000,
50 ct.,Seated Liberty - Arrows at date removed,30.60,12.44,90Silver10Copper,1857,Philadelphia,1.988.000,
50 ct.,Seated Liberty - Arrows at date removed,30.60,12.44,90Silver10Copper,1857,New Orleans,818.000,
50 ct.,Seated Liberty - Arrows at date removed,30.60,12.44,90Silver10Copper,1857,San Francisco,158.000,
50 ct.,Seated Liberty - Arrows at date removed,30.60,12.44,90Silver10Copper,1858,Philadelphia,4.226.000,
50 ct.,Seated Liberty - Arrows at date removed,30.60,12.44,90Silver10Copper,1858,New Orleans,7.294.000,
50 ct.,Seated Liberty - Arrows at date removed,30.60,12.44,90Silver10Copper,1858,San Francisco,476.000,
50 ct.,Seated Liberty - Arrows at date removed,30.60,12.44,90Silver10Copper,1859,Philadelphia,747.200,
50 ct.,Seated Liberty - Arrows at date removed,30.60,12.44,90Silver10Copper,1859,New Orleans,2.834.000,
50 ct.,Seated Liberty - Arrows at date removed,30.60,12.44,90Silver10Copper,1859,San Francisco,566.000,
50 ct.,Seated Liberty - Arrows at date removed,30.60,12.44,90Silver10Copper,1860,Philadelphia,302.700,
50 ct.,Seated Liberty - Arrows at date removed,30.60,12.44,90Silver10Copper,1860,New Orleans,1.290.000,
50 ct.,Seated Liberty - Arrows at date removed,30.60,12.44,90Silver10Copper,1860,San Francisco,472.000,
50 ct.,Seated Liberty - Arrows at date removed,30.60,12.44,90Silver10Copper,1861,Philadelphia,2.887.400,
50 ct.,Seated Liberty - Arrows at date removed,30.60,12.44,90Silver10Copper,1861,New Orleans,2.532.633,
50 ct.,Seated Liberty - Arrows at date removed,30.60,12.44,90Silver10Copper,1861,San Francisco,939.500,
50 ct.,Seated Liberty - Arrows at date removed,30.60,12.44,90Silver10Copper,1862,Philadelphia,253.000,
50 ct.,Seated Liberty - Arrows at date removed,30.60,12.44,90Silver10Copper,1862,San Francisco,1.352.000,
50 ct.,Seated Liberty - Arrows at date removed,30.60,12.44,90Silver10Copper,1863,Philadelphia,503.200,
50 ct.,Seated Liberty - Arrows at date removed,30.60,12.44,90Silver10Copper,1863,San Francisco,916.000,
50 ct.,Seated Liberty - Arrows at date removed,30.60,12.44,90Silver10Copper,1864,Philadelphia,379.100,
50 ct.,Seated Liberty - Arrows at date removed,30.60,12.44,90Silver10Copper,1864,San Francisco,658.000,
50 ct.,Seated Liberty - Arrows at date removed,30.60,12.44,90Silver10Copper,1865,Philadelphia,511.400,
50 ct.,Seated Liberty - Arrows at date removed,30.60,12.44,90Silver10Copper,1865,San Francisco,675.000,
50 ct.,Seated Liberty - Arrows at date removed,30.60,12.44,90Silver10Copper,1866,Philadelphia,0,Only as Proofs
50 ct.,Seated Liberty - Arrows at date removed,30.60,12.44,90Silver10Copper,1866,San Francisco,60.000,
50 ct.,Seated Liberty - Motto above eagle,30.60,12.44,90Silver10Copper,1866,Philadelphia,744.900,
50 ct.,Seated Liberty - Motto above eagle,30.60,12.44,90Silver10Copper,1866,San Francisco,994.000,
50 ct.,Seated Liberty - Motto above eagle,30.60,12.44,90Silver10Copper,1867,Philadelphia,449.300,
50 ct.,Seated Liberty - Motto above eagle,30.60,12.44,90Silver10Copper,1867,San Francisco,1.196.000,
50 ct.,Seated Liberty - Motto above eagle,30.60,12.44,90Silver10Copper,1868,Philadelphia,417.600,
50 ct.,Seated Liberty - Motto above eagle,30.60,12.44,90Silver10Copper,1868,San Francisco,1.160.000,
50 ct.,Seated Liberty - Motto above eagle,30.60,12.44,90Silver10Copper,1869,Philadelphia,795.300,
50 ct.,Seated Liberty - Motto above eagle,30.60,12.44,90Silver10Copper,1869,San Francisco,656.000,
50 ct.,Seated Liberty - Motto above eagle,30.60,12.44,90Silver10Copper,1870,Philadelphia,633.900,
50 ct.,Seated Liberty - Motto above eagle,30.60,12.44,90Silver10Copper,1870,Carson City,54.617,
50 ct.,Seated Liberty - Motto above eagle,30.60,12.44,90Silver10Copper,1870,San Francisco,1.004.000,
50 ct.,Seated Liberty - Motto above eagle,30.60,12.44,90Silver10Copper,1871,Philadelphia,1.203.600,
50 ct.,Seated Liberty - Motto above eagle,30.60,12.44,90Silver10Copper,1871,Carson City,153.950,
50 ct.,Seated Liberty - Motto above eagle,30.60,12.44,90Silver10Copper,1871,San Francisco,2.178.000,
50 ct.,Seated Liberty - Motto above eagle,30.60,12.44,90Silver10Copper,1872,Philadelphia,880.600,
50 ct.,Seated Liberty - Motto above eagle,30.60,12.44,90Silver10Copper,1872,Carson City,272.000,
50 ct.,Seated Liberty - Motto above eagle,30.60,12.44,90Silver10Copper,1872,San Francisco,580.000,
50 ct.,Seated Liberty - Motto above eagle,30.60,12.44,90Silver10Copper,1873,Philadelphia,801.200,
50 ct.,Seated Liberty - Motto above eagle,30.60,12.44,90Silver10Copper,1873,Carson City,122.500,
50 ct.,Seated Liberty - Arrows at date,30.60,12.50,90Silver10Copper,1873,Philadelphia,1.815.150,
50 ct.,Seated Liberty - Arrows at date,30.60,12.50,90Silver10Copper,1873,Carson City,214.560,
50 ct.,Seated Liberty - Arrows at date,30.60,12.50,90Silver10Copper,1873,Philadelphia,233.000,
50 ct.,Seated Liberty - Arrows at date,30.60,12.50,90Silver10Copper,1874,Philadelphia,2.359.600,
50 ct.,Seated Liberty - Arrows at date,30.60,12.50,90Silver10Copper,1874,Carson City,59.000,
50 ct.,Seated Liberty - Arrows at date,30.60,12.50,90Silver10Copper,1874,Philadelphia,394.000,
50 ct.,Seated Liberty - Arrows at date removed,30.60,12.50,90Silver10Copper,1875,Philadelphia,6.026.800,
50 ct.,Seated Liberty - Arrows at date removed,30.60,12.50,90Silver10Copper,1875,Carson City,1.008.000,
50 ct.,Seated Liberty - Arrows at date removed,30.60,12.50,90Silver10Copper,1875,San Francisco,3.200.000,
50 ct.,Seated Liberty - Arrows at date removed,30.60,12.50,90Silver10Copper,1876,Philadelphia,8.418.000,
50 ct.,Seated Liberty - Arrows at date removed,30.60,12.50,90Silver10Copper,1876,Carson City,1.956.000,
50 ct.,Seated Liberty - Arrows at date removed,30.60,12.50,90Silver10Copper,1876,San Francisco,4.528.000,
50 ct.,Seated Liberty - Arrows at date removed,30.60,12.50,90Silver10Copper,1877,Philadelphia,8.304.000,
50 ct.,Seated Liberty - Arrows at date removed,30.60,12.50,90Silver10Copper,1877,Carson City,1.420.000,
50 ct.,Seated Liberty - Arrows at date removed,30.60,12.50,90Silver10Copper,1877,San Francisco,5.356.000,
50 ct.,Seated Liberty - Arrows at date removed,30.60,12.50,90Silver10Copper,1878,Philadelphia,1.377.600,
50 ct.,Seated Liberty - Arrows at date removed,30.60,12.50,90Silver10Copper,1878,Carson City,62.000,
50 ct.,Seated Liberty - Arrows at date removed,30.60,12.50,90Silver10Copper,1878,San Francisco,12.000,
50 ct.,Seated Liberty - Arrows at date removed,30.60,12.50,90Silver10Copper,1879,Philadelphia,4.800,
50 ct.,Seated Liberty - Arrows at date removed,30.60,12.50,90Silver10Copper,1880,Philadelphia,8.400,
50 ct.,Seated Liberty - Arrows at date removed,30.60,12.50,90Silver10Copper,1881,Philadelphia,10.000,
50 ct.,Seated Liberty - Arrows at date removed,30.60,12.50,90Silver10Copper,1882,Philadelphia,4.400,
50 ct.,Seated Liberty - Arrows at date removed,30.60,12.50,90Silver10Copper,1883,Philadelphia,8.000,
50 ct.,Seated Liberty - Arrows at date removed,30.60,12.50,90Silver10Copper,1884,Philadelphia,4.400,
50 ct.,Seated Liberty - Arrows at date removed,30.60,12.50,90Silver10Copper,1885,Philadelphia,5.200,
50 ct.,Seated Liberty - Arrows at date removed,30.60,12.50,90Silver10Copper,1886,Philadelphia,5.000,
50 ct.,Seated Liberty - Arrows at date removed,30.60,12.50,90Silver10Copper,1887,Philadelphia,5.000,
50 ct.,Seated Liberty - Arrows at date removed,30.60,12.50,90Silver10Copper,1888,Philadelphia,12.001,
50 ct.,Seated Liberty - Arrows at date removed,30.60,12.50,90Silver10Copper,1889,Philadelphia,12.000,
50 ct.,Seated Liberty - Arrows at date removed,30.60,12.50,90Silver10Copper,1890,Philadelphia,12.000,
50 ct.,Seated Liberty - Arrows at date removed,30.60,12.50,90Silver10Copper,1891,Philadelphia,200.000,
50 ct.,Barber,30.60,12.50,90Silver10Copper,1892,Philadelphia,934.000,
50 ct.,Barber,30.60,12.50,90Silver10Copper,1892,New Orleans,390.000,
50 ct.,Barber,30.60,12.50,90Silver10Copper,1892,San Francisco,1.029.028,
50 ct.,Barber,30.60,12.50,90Silver10Copper,1893,Philadelphia,1.826.000,
50 ct.,Barber,30.60,12.50,90Silver10Copper,1893,New Orleans,1.389.000,
50 ct.,Barber,30.60,12.50,90Silver10Copper,1893,San Francisco,740.000,
50 ct.,Barber,30.60,12.50,90Silver10Copper,1894,Philadelphia,1.148.000,
50 ct.,Barber,30.60,12.50,90Silver10Copper,1894,New Orleans,2.138.000,
50 ct.,Barber,30.60,12.50,90Silver10Copper,1894,San Francisco,4.048.690,
50 ct.,Barber,30.60,12.50,90Silver10Copper,1895,Philadelphia,1.834.338,
50 ct.,Barber,30.60,12.50,90Silver10Copper,1895,New Orleans,1.766.000,
50 ct.,Barber,30.60,12.50,90Silver10Copper,1895,San Francisco,1.108.068,
50 ct.,Barber,30.60,12.50,90Silver10Copper,1896,Philadelphia,950.000,
50 ct.,Barber,30.60,12.50,90Silver10Copper,1896,New Orleans,924.000,
50 ct.,Barber,30.60,12.50,90Silver10Copper,1896,San Francisco,1.140.948,
50 ct.,Barber,30.60,12.50,90Silver10Copper,1897,Philadelphia,2.480.000,
50 ct.,Barber,30.60,12.50,90Silver10Copper,1897,New Orleans,632.000,
50 ct.,Barber,30.60,12.50,90Silver10Copper,1897,San Francisco,933.900,
50 ct.,Barber,30.60,12.50,90Silver10Copper,1898,Philadelphia,2.956.000,
50 ct.,Barber,30.60,12.50,90Silver10Copper,1898,New Orleans,874.000,
50 ct.,Barber,30.60,12.50,90Silver10Copper,1898,San Francisco,2.358.550,
50 ct.,Barber,30.60,12.50,90Silver10Copper,1899,Philadelphia,5.538.000,
50 ct.,Barber,30.60,12.50,90Silver10Copper,1899,New Orleans,1.724.000,
50 ct.,Barber,30.60,12.50,90Silver10Copper,1899,San Francisco,1.686.411,
50 ct.,Barber,30.60,12.50,90Silver10Copper,1900,Philadelphia,4.762.000,
50 ct.,Barber,30.60,12.50,90Silver10Copper,1900,New Orleans,2.744.000,
50 ct.,Barber,30.60,12.50,90Silver10Copper,1900,San Francisco,2.560.322,
50 ct.,Barber,30.60,12.50,90Silver10Copper,1901,Philadelphia,4.268.000,
50 ct.,Barber,30.60,12.50,90Silver10Copper,1901,New Orleans,1.124.000,
50 ct.,Barber,30.60,12.50,90Silver10Copper,1901,San Francisco,847.044,
50 ct.,Barber,30.60,12.50,90Silver10Copper,1902,Philadelphia,4.922.000,
50 ct.,Barber,30.60,12.50,90Silver10Copper,1902,New Orleans,2.526.000,
50 ct.,Barber,30.60,12.50,90Silver10Copper,1902,San Francisco,1.460.670,
50 ct.,Barber,30.60,12.50,90Silver10Copper,1903,Philadelphia,2.278.000,
50 ct.,Barber,30.60,12.50,90Silver10Copper,1903,New Orleans,2.100.000,
50 ct.,Barber,30.60,12.50,90Silver10Copper,1903,San Francisco,1.920.772,
50 ct.,Barber,30.60,12.50,90Silver10Copper,1904,Philadelphia,2.992.000,
50 ct.,Barber,30.60,12.50,90Silver10Copper,1904,New Orleans,1.117.600,
50 ct.,Barber,30.60,12.50,90Silver10Copper,1904,San Francisco,553.038,
50 ct.,Barber,30.60,12.50,90Silver10Copper,1905,Philadelphia,662.000,
50 ct.,Barber,30.60,12.50,90Silver10Copper,1905,New Orleans,505.000,
50 ct.,Barber,30.60,12.50,90Silver10Copper,1905,San Francisco,2.494.000,
50 ct.,Barber,30.60,12.50,90Silver10Copper,1906,Philadelphia,2.638.000,
50 ct.,Barber,30.60,12.50,90Silver10Copper,1906,Denver,4.028.000,
50 ct.,Barber,30.60,12.50,90Silver10Copper,1906,New Orleans,2.446.000,
50 ct.,Barber,30.60,12.50,90Silver10Copper,1906,San Francisco,1.740.154,
50 ct.,Barber,30.60,12.50,90Silver10Copper,1907,Philadelphia,2.598.000,
50 ct.,Barber,30.60,12.50,90Silver10Copper,1907,Denver,3.856.000,
50 ct.,Barber,30.60,12.50,90Silver10Copper,1907,New Orleans,3.946.000,
50 ct.,Barber,30.60,12.50,90Silver10Copper,1907,San Francisco,1.250.000,
50 ct.,Barber,30.60,12.50,90Silver10Copper,1908,Philadelphia,1.354.000,
50 ct.,Barber,30.60,12.50,90Silver10Copper,1908,Denver,3.280.000,
50 ct.,Barber,30.60,12.50,90Silver10Copper,1908,New Orleans,5.360.000,
50 ct.,Barber,30.60,12.50,90Silver10Copper,1908,San Francisco,1.644.828,
50 ct.,Barber,30.60,12.50,90Silver10Copper,1909,Philadelphia,2.368.650,
50 ct.,Barber,30.60,12.50,90Silver10Copper,1909,New Orleans,925.400,
50 ct.,Barber,30.60,12.50,90Silver10Copper,1909,San Francisco,1.764.000,
50 ct.,Barber,30.60,12.50,90Silver10Copper,1910,Philadelphia,418.000,
50 ct.,Barber,30.60,12.50,90Silver10Copper,1910,San Francisco,1.948.000,
50 ct.,Barber,30.60,12.50,90Silver10Copper,1911,Philadelphia,1.406.000,
50 ct.,Barber,30.60,12.50,90Silver10Copper,1911,Denver,695.080,
50 ct.,Barber,30.60,12.50,90Silver10Copper,1911,San Francisco,1.272.000,
50 ct.,Barber,30.60,12.50,90Silver10Copper,1912,Philadelphia,1.550.000,
50 ct.,Barber,30.60,12.50,90Silver10Copper,1912,Denver,2.300.700,
50 ct.,Barber,30.60,12.50,90Silver10Copper,1912,San Francisco,1.370.000,
50 ct.,Barber,30.60,12.50,90Silver10Copper,1913,Philadelphia,188.000,
50 ct.,Barber,30.60,12.50,90Silver10Copper,1913,Denver,534.000,
50 ct.,Barber,30.60,12.50,90Silver10Copper,1913,San Francisco,604.000,
50 ct.,Barber,30.60,12.50,90Silver10Copper,1914,Philadelphia,124.000,
50 ct.,Barber,30.60,12.50,90Silver10Copper,1914,San Francisco,992.000,
50 ct.,Barber,30.60,12.50,90Silver10Copper,1915,Philadelphia,138.000,
50 ct.,Barber,30.60,12.50,90Silver10Copper,1915,Denver,1.170.400,
50 ct.,Barber,30.60,12.50,90Silver10Copper,1915,San Francisco,1.604.000,
50 ct.,Walking Liberty - Mintmark on obverse,30.60,12.50,90Silver10Copper,1916,Philadelphia,608.000,
50 ct.,Walking Liberty - Mintmark on obverse,30.60,12.50,90Silver10Copper,1916,Denver,1.014.400,
50 ct.,Walking Liberty - Mintmark on obverse,30.60,12.50,90Silver10Copper,1916,San Francisco,508.000,
50 ct.,Walking Liberty - Mintmark on obverse,30.60,12.50,90Silver10Copper,1917,Denver,765.400,
50 ct.,Walking Liberty - Mintmark on obverse,30.60,12.50,90Silver10Copper,1917,San Francisco,952.000,
50 ct.,Walking Liberty - Mintmark on reverse,30.60,12.50,90Silver10Copper,1917,Philadelphia,12.292.000,
50 ct.,Walking Liberty - Mintmark on reverse,30.60,12.50,90Silver10Copper,1917,Denver,1.940.000,
50 ct.,Walking Liberty - Mintmark on reverse,30.60,12.50,90Silver10Copper,1917,San Francisco,5.554.000,
50 ct.,Walking Liberty - Mintmark on reverse,30.60,12.50,90Silver10Copper,1918,Philadelphia,6.634.000,
50 ct.,Walking Liberty - Mintmark on reverse,30.60,12.50,90Silver10Copper,1918,Denver,3.853.040,
50 ct.,Walking Liberty - Mintmark on reverse,30.60,12.50,90Silver10Copper,1918,San Francisco,10.282.000,
50 ct.,Walking Liberty - Mintmark on reverse,30.60,12.50,90Silver10Copper,1919,Philadelphia,962.000,
50 ct.,Walking Liberty - Mintmark on reverse,30.60,12.50,90Silver10Copper,1919,Denver,1.165.000,
50 ct.,Walking Liberty - Mintmark on reverse,30.60,12.50,90Silver10Copper,1919,San Francisco,1.552.000,
50 ct.,Walking Liberty - Mintmark on reverse,30.60,12.50,90Silver10Copper,1920,Philadelphia,6.372.000,
50 ct.,Walking Liberty - Mintmark on reverse,30.60,12.50,90Silver10Copper,1920,Denver,1.551.000,
50 ct.,Walking Liberty - Mintmark on reverse,30.60,12.50,90Silver10Copper,1920,San Francisco,4.624.000,
50 ct.,Walking Liberty - Mintmark on reverse,30.60,12.50,90Silver10Copper,1921,Philadelphia,246.000,
50 ct.,Walking Liberty - Mintmark on reverse,30.60,12.50,90Silver10Copper,1921,Denver,208.000,
50 ct.,Walking Liberty - Mintmark on reverse,30.60,12.50,90Silver10Copper,1921,San Francisco,548.000,
50 ct.,Walking Liberty - Mintmark on reverse,30.60,12.50,90Silver10Copper,1923,San Francisco,2.178.000,
50 ct.,Walking Liberty - Mintmark on reverse,30.60,12.50,90Silver10Copper,1927,San Francisco,2.392.000,
50 ct.,Walking Liberty - Mintmark on reverse,30.60,12.50,90Silver10Copper,1928,San Francisco,1.940.000,
50 ct.,Walking Liberty - Mintmark on reverse,30.60,12.50,90Silver10Copper,1929,Denver,1.001.200,
50 ct.,Walking Liberty - Mintmark on reverse,30.60,12.50,90Silver10Copper,1929,San Francisco,1.902.000,
50 ct.,Walking Liberty - Mintmark on reverse,30.60,12.50,90Silver10Copper,1933,San Francisco,1.786.000,
50 ct.,Walking Liberty - Mintmark on reverse,30.60,12.50,90Silver10Copper,1934,Philadelphia,6.964.000,
50 ct.,Walking Liberty - Mintmark on reverse,30.60,12.50,90Silver10Copper,1934,Denver,2.361.400,
50 ct.,Walking Liberty - Mintmark on reverse,30.60,12.50,90Silver10Copper,1934,San Francisco,3.652.000,
50 ct.,Walking Liberty - Mintmark on reverse,30.60,12.50,90Silver10Copper,1935,Philadelphia,9.162.000,
50 ct.,Walking Liberty - Mintmark on reverse,30.60,12.50,90Silver10Copper,1935,Denver,3.003.800,
50 ct.,Walking Liberty - Mintmark on reverse,30.60,12.50,90Silver10Copper,1935,San Francisco,3.854.000,
50 ct.,Walking Liberty - Mintmark on reverse,30.60,12.50,90Silver10Copper,1936,Philadelphia,12.614.000,
50 ct.,Walking Liberty - Mintmark on reverse,30.60,12.50,90Silver10Copper,1936,Denver,4.252.400,
50 ct.,Walking Liberty - Mintmark on reverse,30.60,12.50,90Silver10Copper,1936,San Francisco,3.884.000,
50 ct.,Walking Liberty - Mintmark on reverse,30.60,12.50,90Silver10Copper,1937,Philadelphia,9.522.000,
50 ct.,Walking Liberty - Mintmark on reverse,30.60,12.50,90Silver10Copper,1937,Denver,1.676.000,
50 ct.,Walking Liberty - Mintmark on reverse,30.60,12.50,90Silver10Copper,1937,San Francisco,2.090.000,
50 ct.,Walking Liberty - Mintmark on reverse,30.60,12.50,90Silver10Copper,1938,Philadelphia,4.110.000,
50 ct.,Walking Liberty - Mintmark on reverse,30.60,12.50,90Silver10Copper,1938,Denver,491.600,
50 ct.,Walking Liberty - Mintmark on reverse,30.60,12.50,90Silver10Copper,1939,Philadelphia,6.812.000,
50 ct.,Walking Liberty - Mintmark on reverse,30.60,12.50,90Silver10Copper,1939,Denver,4.267.800,
50 ct.,Walking Liberty - Mintmark on reverse,30.60,12.50,90Silver10Copper,1939,San Francisco,2.552.000,
