denomination,variety_name,diameter,weight,composition,year,mint_name,mintage,notes
20 $,Coronet Head - Twenty Dollars,34.00,33.44,90Goldand10Copper,1897,San Francisco,1.470.250,
20 $,Coronet Head - Twenty Dollars,34.00,33.44,90Goldand10Copper,1898,Philadelphia,170.395,
20 $,Coronet Head - Twenty Dollars,34.00,33.44,90Goldand10Copper,1898,San Francisco,2.575.175,
20 $,Coronet Head - Twenty Dollars,34.00,33.44,90Goldand10Copper,1899,Philadelphia,1.669.300,
20 $,Coronet Head - Twenty Dollars,34.00,33.44,90Goldand10Copper,1899,San Francisco,2.010.300,
20 $,Coronet Head - Twenty Dollars,34.00,33.44,90Goldand10Copper,1900,Philadelphia,1.874.460,
20 $,Coronet Head - Twenty Dollars,34.00,33.44,90Goldand10Copper,1900,San Francisco,2.459.500,
20 $,Coronet Head - Twenty Dollars,34.00,33.44,90Goldand10Copper,1901,Philadelphia,111.430,
20 $,Coronet Head - Twenty Dollars,34.00,33.44,90Goldand10Copper,1901,San Francisco,1.596.000,
20 $,Coronet Head - Twenty Dollars,34.00,33.44,90Goldand10Copper,1902,Philadelphia,31.140,
20 $,Coronet Head - Twenty Dollars,34.00,33.44,90Goldand10Copper,1902,San Francisco,1.753.625,
20 $,Coronet Head - Twenty Dollars,34.00,33.44,90Goldand10Copper,1903,Philadelphia,287.270,
20 $,Coronet Head - Twenty Dollars,34.00,33.44,90Goldand10Copper,1903,San Francisco,954.000,
20 $,Coronet Head - Twenty Dollars,34.00,33.44,90Goldand10Copper,1904,Philadelphia,6.256.699,
20 $,Coronet Head - Twenty Dollars,34.00,33.44,90Goldand10Copper,1904,San Francisco,5.134.175,
20 $,Coronet Head - Twenty Dollars,34.00,33.44,90Goldand10Copper,1905,Philadelphia,58.919,
20 $,Coronet Head - Twenty Dollars,34.00,33.44,90Goldand10Copper,1905,San Francisco,1.813.000,
20 $,Coronet Head - Twenty Dollars,34.00,33.44,90Goldand10Copper,1906,Philadelphia,69.596,
20 $,Coronet Head - Twenty Dollars,34.00,33.44,90Goldand10Copper,1906,Denver,620.250,
20 $,Coronet Head - Twenty Dollars,34.00,33.44,90Goldand10Copper,1906,San Francisco,2.065.750,
20 $,Coronet Head - Twenty Dollars,34.00,33.44,90Goldand10Copper,1907,Philadelphia,1.451.786,
20 $,Coronet Head - Twenty Dollars,34.00,33.44,90Goldand10Copper,1907,Denver,842.250,
20 $,Coronet Head - Twenty Dollars,34.00,33.44,90Goldand10Copper,1907,San Francisco,2.165.800,
20 $,"Saint-Gaudens - No motto, Roman numerals",34.00,33.44,90Goldand10Copper,1907,Philadelphia,11.250,
20 $,Saint-Gaudens - No motto,34.00,33.44,90Goldand10Copper,1907,Philadelphia,361.667,
20 $,Saint-Gaudens - No motto,34.00,33.44,90Goldand10Copper,1908,Philadelphia,4.271.551,
20 $,Saint-Gaudens - No motto,34.00,33.44,90Goldand10Copper,1908,Denver,663.750,
20 $,Saint-Gaudens - With motto,34.00,33.44,90Goldand10Copper,1908,Philadelphia,156.258,
20 $,Saint-Gaudens - With motto,34.00,33.44,90Goldand10Copper,1908,Denver,349.500,
20 $,Saint-Gaudens - With motto,34.00,33.44,90Goldand10Copper,1908,San Francisco,22.000,
20 $,Saint-Gaudens - With motto,34.00,33.44,90Goldand10Copper,1909,Philadelphia,161.215,
20 $,Saint-Gaudens - With motto,34.00,33.44,90Goldand10Copper,1909,Denver,52.500,
20 $,Saint-Gaudens - With motto,34.00,33.44,90Goldand10Copper,1909,San Francisco,2.774.925,
20 $,Saint-Gaudens - With motto,34.00,33.44,90Goldand10Copper,1910,Philadelphia,482.000,
20 $,Saint-Gaudens - With motto,34.00,33.44,90Goldand10Copper,1910,Denver,429.000,
20 $,Saint-Gaudens - With motto,34.00,33.44,90Goldand10Copper,1910,San Francisco,2.128.250,
20 $,Saint-Gaudens - With motto,34.00,33.44,90Goldand10Copper,1911,Philadelphia,197.250,
20 $,Saint-Gaudens - With motto,34.00,33.44,90Goldand10Copper,1911,Denver,846.500,
20 $,Saint-Gaudens - With motto,34.00,33.44,90Goldand10Copper,1911,San Francisco,775.750,
20 $,Saint-Gaudens - With motto,34.00,33.44,90Goldand10Copper,1912,Philadelphia,149.750,
20 $,Saint-Gaudens - With motto,34.00,33.44,90Goldand10Copper,1913,Philadelphia,168.780,
20 $,Saint-Gaudens - With motto,34.00,33.44,90Goldand10Copper,1913,Denver,393.500,
20 $,Saint-Gaudens - With motto,34.00,33.44,90Goldand10Copper,1913,San Francisco,34.000,
20 $,Saint-Gaudens - With motto,34.00,33.44,90Goldand10Copper,1914,Philadelphia,95.250,
20 $,Saint-Gaudens - With motto,34.00,33.44,90Goldand10Copper,1914,Denver,453.000,
20 $,Saint-Gaudens - With motto,34.00,33.44,90Goldand10Copper,1914,San Francisco,1.498.000,
20 $,Saint-Gaudens - With motto,34.00,33.44,90Goldand10Copper,1915,Philadelphia,152.000,
20 $,Saint-Gaudens - With motto,34.00,33.44,90Goldand10Copper,1915,San Francisco,567.500,
20 $,Saint-Gaudens - With motto,34.00,33.44,90Goldand10Copper,1916,San Francisco,796.000,
20 $,Saint-Gaudens - With motto,34.00,33.44,90Goldand10Copper,1920,Philadelphia,228.250,
20 $,Saint-Gaudens - With motto,34.00,33.44,90Goldand10Copper,1920,San Francisco,558.000,
20 $,Saint-Gaudens - With motto,34.00,33.44,90Goldand10Copper,1921,Philadelphia,528.500,
20 $,Saint-Gaudens - With motto,34.00,33.44,90Goldand10Copper,1922,Philadelphia,1.375.500,
20 $,Saint-Gaudens - With motto,34.00,33.44,90Goldand10Copper,1922,San Francisco,2.658.000,
20 $,Saint-Gaudens - With motto,34.00,33.44,90Goldand10Copper,1923,Philadelphia,566.000,
20 $,Saint-Gaudens - With motto,34.00,33.44,90Goldand10Copper,1923,Denver,1.702.250,
20 $,Saint-Gaudens - With motto,34.00,33.44,90Goldand10Copper,1924,Philadelphia,4.323.500,
20 $,Saint-Gaudens - With motto,34.00,33.44,90Goldand10Copper,1924,Denver,3.049.500,
20 $,Saint-Gaudens - With motto,34.00,33.44,90Goldand10Copper,1924,San Francisco,2.927.500,
20 $,Saint-Gaudens - With motto,34.00,33.44,90Goldand10Copper,1925,Philadelphia,2.831.750,
20 $,Saint-Gaudens - With motto,34.00,33.44,90Goldand10Copper,1925,Denver,2.938.500,
20 $,Saint-Gaudens - With motto,34.00,33.44,90Goldand10Copper,1925,San Francisco,3.776.500,
20 $,Saint-Gaudens - With motto,34.00,33.44,90Goldand10Copper,1926,Philadelphia,816.750,
20 $,Saint-Gaudens - With motto,34.00,33.44,90Goldand10Copper,1926,Denver,481.000,
20 $,Saint-Gaudens - With motto,34.00,33.44,90Goldand10Copper,1926,San Francisco,2.041.500,
20 $,Saint-Gaudens - With motto,34.00,33.44,90Goldand10Copper,1927,Philadelphia,2.946.750,
20 $,Saint-Gaudens - With motto,34.00,33.44,90Goldand10Copper,1927,Denver,180.000,
20 $,Saint-Gaudens - With motto,34.00,33.44,90Goldand10Copper,1927,San Francisco,3.107.000,
20 $,Saint-Gaudens - With motto,34.00,33.44,90Goldand10Copper,1928,Philadelphia,8.816.000,
20 $,Saint-Gaudens - With motto,34.00,33.44,90Goldand10Copper,1929,Philadelphia,1.779.750,
20 $,Saint-Gaudens - With motto,34.00,33.44,90Goldand10Copper,1930,San Francisco,74.000,
20 $,Saint-Gaudens - With motto,34.00,33.44,90Goldand10Copper,1931,Philadelphia,2.938.250,
20 $,Saint-Gaudens - With motto,34.00,33.44,90Goldand10Copper,1931,Denver,106.500,
20 $,Saint-Gaudens - With motto,34.00,33.44,90Goldand10Copper,1932,Philadelphia,1.101.750,
20 $,Saint-Gaudens - With motto,34.00,33.44,90Goldand10Copper,1933,Philadelphia,445.500,
